word,date,freq
ir,1632,4.14E-08
ir,1633,4.35E-08
ir,1634,4.33E-08
ir,1635,3.89E-08
ir,1636,4.01E-08
ir,1637,4.46E-08
ir,1638,4.36E-08
ir,1639,3.89E-08
ir,1640,3.88E-08
ir,1641,4.26E-08
ir,1642,3.90E-08
ir,1643,4.44E-08
ir,1644,4.10E-08
ir,1645,4.97E-08
ir,1646,3.90E-08
ir,1647,4.47E-08
ir,1648,4.27E-08
ir,1649,4.14E-08
ir,1650,4.03E-08
ir,1651,4.51E-08
ir,1652,4.35E-08
ir,1653,4.46E-08
ir,1654,3.99E-08
ir,1655,3.94E-08
ir,1656,4.23E-08
ir,1657,3.89E-08
ir,1658,3.94E-08
ir,1659,3.91E-08
ir,1660,4.14E-08
ir,1661,4.58E-08
ir,1662,3.88E-08
ir,1663,3.79E-08
ir,1664,4.33E-08
ir,1665,4.50E-08
ir,1666,4.52E-08
ir,1667,4.17E-08
ir,1668,3.40E-08
ir,1669,4.75E-08
ir,1670,4.45E-08
ir,1671,4.80E-08
ir,1672,3.73E-08
ir,1673,4.61E-08
ir,1674,4.04E-08
ir,1675,4.40E-08
ir,1676,4.50E-08
ir,1677,3.51E-08
ir,1678,3.96E-08
ir,1679,4.56E-08
ir,1680,4.53E-08
ir,1681,4.10E-08
ir,1682,4.65E-08
ir,1683,4.67E-08
ir,1684,3.87E-08
ir,1685,4.16E-08
ir,1686,4.32E-08
ir,1687,4.50E-08
ir,1688,4.04E-08
ir,1689,3.99E-08
ir,1690,3.52E-08
ir,1691,5.07E-08
ir,1692,4.15E-08
ir,1693,4.54E-08
ir,1694,4.42E-08
ir,1695,3.89E-08
ir,1696,4.37E-08
ir,1697,4.49E-08
ir,1698,3.71E-08
ir,1699,3.71E-08
ir,1700,4.01E-08
it,1476,1.31E-07
it,1477,8.31E-08
it,1478,9.79E-08
it,1479,1.37E-07
it,1480,7.56E-08
it,1481,6.54E-08
it,1482,5.59E-08
it,1483,5.58E-08
it,1484,6.47E-08
it,1485,5.40E-08
it,1486,7.99E-08
it,1487,7.02E-08
it,1489,7.42E-08
it,1490,4.24E-08
it,1491,5.48E-08
it,1492,4.67E-08
it,1493,6.28E-08
it,1494,7.40E-08
it,1495,3.99E-08
it,1496,5.49E-08
it,1497,5.62E-08
it,1498,4.68E-08
it,1499,6.33E-08
it,1500,4.20E-08
it,1502,4.98E-08
it,1503,4.42E-08
it,1504,8.50E-08
it,1506,6.80E-08
it,1507,6.23E-08
it,1508,7.14E-08
it,1509,5.47E-08
it,1510,6.28E-08
it,1511,5.35E-08
it,1513,5.36E-08
it,1514,4.81E-08
it,1515,3.34E-08
it,1516,5.09E-08
it,1517,8.54E-08
it,1518,7.34E-08
it,1519,6.40E-08
it,1520,5.56E-08
it,1521,5.51E-08
it,1523,5.89E-08
it,1524,6.24E-08
it,1525,5.98E-08
it,1526,1.20E-07
it,1527,8.05E-08
it,1528,6.61E-08
it,1529,5.26E-08
it,1530,6.33E-08
it,1531,7.91E-08
it,1532,7.10E-08
it,1533,5.12E-08
it,1534,7.58E-08
it,1535,7.32E-08
it,1536,8.66E-08
it,1537,8.00E-08
it,1538,8.49E-08
it,1539,7.48E-08
it,1540,7.04E-08
it,1541,8.22E-08
it,1542,6.60E-08
it,1543,7.90E-08
it,1544,9.00E-08
it,1545,8.66E-08
it,1546,8.68E-08
it,1547,8.43E-08
it,1548,8.65E-08
it,1549,8.93E-08
it,1550,7.21E-08
it,1551,9.31E-08
it,1552,9.89E-08
it,1553,8.46E-08
it,1554,8.34E-08
it,1555,8.27E-08
it,1556,8.99E-08
it,1557,8.47E-08
it,1558,1.21E-07
it,1559,1.05E-07
it,1560,8.87E-08
it,1561,9.39E-08
it,1562,9.30E-08
it,1563,9.76E-08
it,1564,1.07E-07
it,1565,9.77E-08
it,1566,1.02E-07
it,1567,1.07E-07
it,1568,9.49E-08
it,1569,1.02E-07
it,1570,9.09E-08
it,1571,1.06E-07
it,1572,1.00E-07
it,1573,9.89E-08
it,1574,1.08E-07
it,1575,1.05E-07
it,1576,1.04E-07
it,1577,1.05E-07
it,1578,1.23E-07
it,1579,1.02E-07
it,1580,1.03E-07
it,1581,1.13E-07
it,1582,1.16E-07
it,1583,1.10E-07
it,1584,1.12E-07
it,1585,1.12E-07
it,1586,1.32E-07
it,1587,1.07E-07
it,1588,1.30E-07
it,1589,1.05E-07
it,1590,9.43E-08
it,1591,1.07E-07
it,1592,1.05E-07
it,1593,1.04E-07
it,1594,1.05E-07
it,1595,1.14E-07
it,1596,1.03E-07
it,1597,1.05E-07
it,1598,1.15E-07
it,1599,1.09E-07
it,1600,1.10E-07
it,1601,1.18E-07
it,1602,1.09E-07
it,1603,1.18E-07
it,1604,1.08E-07
it,1605,1.08E-07
it,1606,1.21E-07
it,1607,1.19E-07
it,1608,1.10E-07
it,1609,1.18E-07
it,1610,1.02E-07
it,1611,1.08E-07
it,1612,1.09E-07
it,1613,1.17E-07
it,1614,1.17E-07
it,1615,1.20E-07
it,1616,1.12E-07
it,1617,1.04E-07
it,1618,1.13E-07
it,1619,1.17E-07
it,1620,1.14E-07
it,1621,1.18E-07
it,1622,1.21E-07
it,1623,9.99E-08
it,1624,1.23E-07
it,1625,1.12E-07
it,1626,1.15E-07
it,1627,1.15E-07
it,1628,1.20E-07
it,1629,1.17E-07
it,1630,1.13E-07
it,1631,1.28E-07
it,1632,1.20E-07
it,1633,1.16E-07
it,1634,1.12E-07
it,1635,1.21E-07
it,1636,1.07E-07
it,1637,1.15E-07
it,1638,1.24E-07
it,1639,1.09E-07
it,1640,1.12E-07
it,1641,1.12E-07
it,1642,1.13E-07
it,1643,1.06E-07
it,1644,1.10E-07
it,1645,1.12E-07
it,1646,1.09E-07
it,1647,1.10E-07
it,1648,1.13E-07
it,1649,1.09E-07
it,1650,1.15E-07
it,1651,1.23E-07
it,1652,1.13E-07
it,1653,1.26E-07
it,1654,1.27E-07
it,1655,1.27E-07
it,1656,1.24E-07
it,1657,1.19E-07
it,1658,1.21E-07
it,1659,1.19E-07
it,1660,1.22E-07
it,1661,1.10E-07
it,1662,1.25E-07
it,1663,1.24E-07
it,1664,1.15E-07
it,1665,1.22E-07
it,1666,1.33E-07
it,1667,1.06E-07
it,1668,9.54E-08
it,1669,1.20E-07
it,1670,1.40E-07
it,1671,1.23E-07
it,1672,1.29E-07
it,1673,1.31E-07
it,1674,1.16E-07
it,1675,1.28E-07
it,1676,1.14E-07
it,1677,9.81E-08
it,1678,1.19E-07
it,1679,1.06E-07
it,1680,1.09E-07
it,1681,1.23E-07
it,1682,1.26E-07
it,1683,1.28E-07
it,1684,1.11E-07
it,1685,1.15E-07
it,1686,1.08E-07
it,1687,1.11E-07
it,1688,1.13E-07
it,1689,1.07E-07
it,1690,1.02E-07
it,1691,1.23E-07
it,1692,1.06E-07
it,1693,1.13E-07
it,1694,1.12E-07
it,1695,1.18E-07
it,1696,1.21E-07
it,1697,1.10E-07
it,1698,1.14E-07
it,1699,1.13E-07
it,1700,1.06E-07
iv,1476,3.04E-10
iv,1477,0
iv,1478,0
iv,1479,0
iv,1480,5.66E-11
iv,1481,0
iv,1482,2.25E-11
iv,1483,6.09E-12
iv,1484,9.51E-12
iv,1485,1.15E-11
iv,1486,0
iv,1487,0
iv,1489,0
iv,1490,0
iv,1491,0
iv,1492,0
iv,1493,2.10E-11
iv,1494,1.48E-11
iv,1495,0
iv,1496,1.62E-11
iv,1497,0
iv,1498,0
iv,1499,0
iv,1500,0
iv,1502,6.76E-11
iv,1503,4.77E-11
iv,1504,0
iv,1506,0
iv,1507,0
iv,1508,0
iv,1509,1.05E-10
iv,1510,6.21E-11
iv,1511,0
iv,1513,0
iv,1514,0
iv,1515,4.06E-11
iv,1516,0
iv,1517,0
iv,1518,2.65E-11
iv,1519,1.29E-09
iv,1520,8.70E-11
iv,1521,0
iv,1523,9.66E-12
iv,1524,0
iv,1525,2.20E-11
iv,1526,1.60E-10
iv,1527,4.06E-11
iv,1528,1.23E-09
iv,1529,1.69E-09
iv,1530,6.56E-11
iv,1531,5.66E-11
iv,1532,3.82E-10
iv,1533,2.05E-11
iv,1534,6.35E-10
iv,1535,2.61E-11
iv,1536,5.71E-11
iv,1537,2.77E-11
iv,1538,3.95E-11
iv,1539,4.51E-11
iv,1540,8.32E-11
iv,1541,3.20E-11
iv,1542,1.16E-11
iv,1543,3.73E-11
iv,1544,7.31E-11
iv,1545,5.41E-11
iv,1546,9.82E-12
iv,1547,4.35E-11
iv,1548,2.96E-11
iv,1549,2.08E-11
iv,1550,6.56E-11
iv,1551,3.76E-09
iv,1552,1.22E-10
iv,1553,9.06E-10
iv,1554,3.93E-11
iv,1555,2.57E-10
iv,1556,6.21E-11
iv,1557,4.20E-11
iv,1558,2.17E-09
iv,1559,4.93E-09
iv,1560,2.85E-11
iv,1561,6.60E-11
iv,1562,2.14E-11
iv,1563,1.11E-10
iv,1564,1.19E-11
iv,1565,6.71E-11
iv,1566,5.01E-11
iv,1567,1.35E-11
iv,1568,2.87E-11
iv,1569,8.07E-11
iv,1570,5.29E-11
iv,1571,8.82E-12
iv,1572,3.80E-11
iv,1573,3.30E-11
iv,1574,1.03E-11
iv,1575,4.16E-11
iv,1576,1.56E-11
iv,1577,2.88E-10
iv,1578,1.71E-10
iv,1579,5.53E-11
iv,1580,1.34E-10
iv,1581,2.08E-10
iv,1582,1.25E-10
iv,1583,3.30E-11
iv,1584,1.33E-09
iv,1585,6.19E-11
iv,1586,2.47E-10
iv,1587,2.72E-11
iv,1588,7.38E-10
iv,1589,0
iv,1590,1.81E-09
iv,1591,3.80E-10
iv,1592,1.52E-10
iv,1593,1.53E-09
iv,1594,1.43E-09
iv,1595,3.90E-10
iv,1596,2.69E-10
iv,1597,2.69E-10
iv,1598,9.20E-11
iv,1599,5.10E-10
iv,1600,7.18E-09
iv,1601,8.77E-10
iv,1602,7.54E-10
iv,1603,6.27E-10
iv,1604,1.57E-09
iv,1605,1.84E-09
iv,1606,6.01E-11
iv,1607,2.00E-10
iv,1608,1.62E-09
iv,1609,5.57E-09
iv,1610,5.40E-09
iv,1611,1.04E-09
iv,1612,8.78E-10
iv,1613,3.54E-09
iv,1614,1.47E-09
iv,1615,3.27E-10
iv,1616,1.92E-09
iv,1617,1.57E-09
iv,1618,8.87E-10
iv,1619,2.47E-10
iv,1620,2.05E-09
iv,1621,2.57E-09
iv,1622,1.88E-09
iv,1623,5.02E-10
iv,1624,2.06E-09
iv,1625,1.67E-09
iv,1626,5.89E-10
iv,1627,1.36E-08
iv,1628,3.02E-09
iv,1629,7.48E-09
iv,1630,1.11E-09
iv,1631,1.76E-08
iv,1632,1.10E-08
iv,1633,1.70E-08
iv,1634,2.05E-08
iv,1635,2.00E-08
iv,1636,2.04E-08
iv,1637,2.26E-08
iv,1638,2.28E-08
iv,1639,2.17E-08
iv,1640,1.97E-08
iv,1641,2.24E-08
iv,1642,2.19E-08
iv,1643,2.19E-08
iv,1644,2.45E-08
iv,1645,2.39E-08
iv,1646,2.31E-08
iv,1647,2.33E-08
iv,1648,2.04E-08
iv,1649,2.05E-08
iv,1650,2.28E-08
iv,1651,2.62E-08
iv,1652,2.22E-08
iv,1653,2.17E-08
iv,1654,2.03E-08
iv,1655,2.27E-08
iv,1656,2.41E-08
iv,1657,2.26E-08
iv,1658,2.23E-08
iv,1659,2.39E-08
iv,1660,2.46E-08
iv,1661,2.21E-08
iv,1662,2.46E-08
iv,1663,2.02E-08
iv,1664,2.31E-08
iv,1665,2.44E-08
iv,1666,2.32E-08
iv,1667,2.25E-08
iv,1668,1.99E-08
iv,1669,2.38E-08
iv,1670,3.15E-08
iv,1671,2.64E-08
iv,1672,2.24E-08
iv,1673,2.59E-08
iv,1674,2.26E-08
iv,1675,2.14E-08
iv,1676,2.35E-08
iv,1677,2.00E-08
iv,1678,2.39E-08
iv,1679,2.21E-08
iv,1680,2.40E-08
iv,1681,2.31E-08
iv,1682,2.47E-08
iv,1683,2.68E-08
iv,1684,2.36E-08
iv,1685,2.39E-08
iv,1686,2.47E-08
iv,1687,2.50E-08
iv,1688,2.14E-08
iv,1689,2.15E-08
iv,1690,2.21E-08
iv,1691,2.81E-08
iv,1692,2.21E-08
iv,1693,2.23E-08
iv,1694,2.32E-08
iv,1695,2.36E-08
iv,1696,2.42E-08
iv,1697,2.30E-08
iv,1698,2.32E-08
iv,1699,2.09E-08
iv,1700,2.28E-08
j,1476,3.96E-09
j,1477,1.93E-09
j,1478,2.95E-09
j,1479,1.37E-08
j,1480,2.00E-08
j,1481,8.21E-09
j,1482,7.35E-09
j,1483,5.23E-09
j,1484,6.80E-09
j,1485,1.25E-08
j,1486,1.06E-08
j,1487,2.56E-08
j,1489,1.84E-08
j,1490,5.23E-09
j,1491,1.38E-08
j,1492,2.80E-08
j,1493,6.47E-09
j,1494,8.47E-09
j,1495,2.01E-09
j,1496,9.13E-09
j,1497,9.46E-09
j,1498,1.21E-08
j,1499,8.52E-09
j,1500,5.62E-09
j,1502,1.36E-08
j,1503,3.57E-08
j,1504,0
j,1506,5.33E-10
j,1507,2.11E-10
j,1508,5.48E-10
j,1509,7.62E-09
j,1510,1.94E-09
j,1511,1.58E-09
j,1513,3.04E-10
j,1514,1.07E-09
j,1515,0
j,1516,2.90E-11
j,1517,0
j,1518,4.71E-09
j,1519,2.93E-09
j,1520,1.17E-09
j,1521,5.43E-09
j,1523,8.69E-09
j,1524,0
j,1525,2.27E-09
j,1526,3.33E-09
j,1527,9.86E-09
j,1528,1.87E-08
j,1529,1.63E-09
j,1530,5.65E-09
j,1531,2.83E-09
j,1532,7.65E-10
j,1533,9.62E-10
j,1534,9.30E-09
j,1535,1.77E-09
j,1536,5.23E-10
j,1537,1.95E-09
j,1538,4.47E-09
j,1539,6.99E-10
j,1540,2.82E-09
j,1541,1.52E-08
j,1542,2.14E-09
j,1543,9.57E-09
j,1544,1.34E-09
j,1545,1.22E-09
j,1546,1.40E-09
j,1547,3.08E-09
j,1548,1.64E-09
j,1549,1.80E-09
j,1550,9.08E-09
j,1551,4.30E-09
j,1552,3.77E-09
j,1553,5.61E-09
j,1554,1.55E-09
j,1555,1.95E-09
j,1556,1.16E-09
j,1557,5.46E-10
j,1558,2.37E-09
j,1559,4.97E-09
j,1560,1.31E-09
j,1561,1.41E-09
j,1562,3.33E-09
j,1563,5.26E-09
j,1564,4.30E-10
j,1565,1.44E-09
j,1566,1.41E-09
j,1567,1.46E-09
j,1568,1.06E-09
j,1569,2.85E-09
j,1570,1.74E-09
j,1571,2.10E-09
j,1572,4.22E-09
j,1573,2.11E-09
j,1574,8.45E-10
j,1575,3.99E-09
j,1576,9.68E-10
j,1577,1.30E-09
j,1578,5.60E-09
j,1579,9.27E-10
j,1580,2.54E-09
j,1581,5.53E-10
j,1582,4.99E-10
j,1583,1.49E-09
j,1584,1.20E-09
j,1585,5.26E-09
j,1586,4.19E-10
j,1587,4.63E-10
j,1588,1.32E-09
j,1589,8.24E-09
j,1590,2.55E-09
j,1591,1.89E-09
j,1592,4.70E-10
j,1593,1.08E-09
j,1594,8.06E-10
j,1595,6.82E-10
j,1596,3.61E-10
j,1597,1.83E-09
j,1598,2.46E-09
j,1599,1.66E-09
j,1600,3.35E-09
j,1601,1.58E-09
j,1602,9.93E-10
j,1603,1.29E-09
j,1604,1.56E-09
j,1605,8.37E-10
j,1606,1.55E-09
j,1607,1.27E-09
j,1608,1.66E-09
j,1609,7.88E-09
j,1610,2.95E-09
j,1611,1.17E-09
j,1612,2.21E-09
j,1613,3.15E-09
j,1614,1.52E-09
j,1615,1.58E-09
j,1616,8.21E-10
j,1617,2.96E-09
j,1618,8.00E-10
j,1619,7.24E-10
j,1620,2.33E-09
j,1621,2.97E-09
j,1622,2.06E-09
j,1623,1.54E-09
j,1624,3.48E-09
j,1625,1.10E-09
j,1626,3.75E-09
j,1627,9.20E-09
j,1628,6.57E-09
j,1629,4.47E-09
j,1630,1.70E-09
j,1631,9.65E-09
j,1632,6.42E-09
j,1633,9.64E-09
j,1634,1.38E-08
j,1635,1.38E-08
j,1636,1.18E-08
j,1637,1.24E-08
j,1638,1.44E-08
j,1639,1.32E-08
j,1640,1.72E-08
j,1641,2.06E-08
j,1642,2.22E-08
j,1643,2.24E-08
j,1644,2.13E-08
j,1645,2.07E-08
j,1646,2.68E-08
j,1647,2.42E-08
j,1648,2.35E-08
j,1649,2.19E-08
j,1650,2.21E-08
j,1651,2.35E-08
j,1652,1.33E-08
j,1653,1.86E-08
j,1654,2.36E-08
j,1655,1.89E-08
j,1656,2.32E-08
j,1657,2.51E-08
j,1658,2.08E-08
j,1659,2.41E-08
j,1660,2.50E-08
j,1661,2.30E-08
j,1662,2.12E-08
j,1663,1.78E-08
j,1664,1.74E-08
j,1665,2.00E-08
j,1666,1.89E-08
j,1667,2.14E-08
j,1668,2.73E-08
j,1669,2.11E-08
j,1670,1.92E-08
j,1671,1.76E-08
j,1672,1.95E-08
j,1673,2.48E-08
j,1674,2.07E-08
j,1675,2.27E-08
j,1676,1.78E-08
j,1677,2.52E-08
j,1678,2.02E-08
j,1679,2.05E-08
j,1680,2.60E-08
j,1681,1.80E-08
j,1682,2.10E-08
j,1683,2.25E-08
j,1684,2.33E-08
j,1685,2.18E-08
j,1686,1.68E-08
j,1687,2.35E-08
j,1688,1.72E-08
j,1689,2.24E-08
j,1690,2.09E-08
j,1691,2.11E-08
j,1692,2.11E-08
j,1693,1.63E-08
j,1694,2.09E-08
j,1695,1.72E-08
j,1696,2.53E-08
j,1697,1.84E-08
j,1698,1.98E-08
j,1699,2.44E-08
j,1700,2.05E-08
je,1476,0
je,1477,0
je,1478,0
je,1479,0
je,1480,4.25E-11
je,1481,0
je,1482,0
je,1483,3.04E-11
je,1484,0
je,1485,0
je,1486,2.88E-10
je,1487,0
je,1489,1.08E-09
je,1490,0
je,1491,0
je,1492,4.38E-10
je,1493,6.30E-11
je,1494,5.57E-10
je,1495,0
je,1496,0
je,1497,9.37E-11
je,1498,6.64E-10
je,1499,2.74E-10
je,1500,1.57E-10
je,1502,9.30E-11
je,1503,0
je,1504,0
je,1506,0
je,1507,0
je,1508,0
je,1509,3.15E-10
je,1510,1.86E-11
je,1511,0
je,1513,3.04E-10
je,1514,6.09E-10
je,1515,0
je,1516,0
je,1517,0
je,1518,1.85E-10
je,1519,1.37E-10
je,1520,4.35E-11
je,1521,3.46E-10
je,1523,1.16E-10
je,1524,0
je,1525,7.70E-11
je,1526,1.92E-10
je,1527,0
je,1528,1.65E-10
je,1529,0
je,1530,1.78E-10
je,1531,1.42E-10
je,1532,0
je,1533,1.02E-11
je,1534,9.92E-10
je,1535,0
je,1536,8.56E-11
je,1537,8.30E-11
je,1538,3.16E-11
je,1539,6.76E-11
je,1540,4.38E-12
je,1541,0
je,1542,2.90E-11
je,1543,6.21E-12
je,1544,0
je,1545,0
je,1546,0
je,1547,7.31E-10
je,1548,1.27E-11
je,1549,7.28E-11
je,1550,9.37E-12
je,1551,5.25E-10
je,1552,0
je,1553,1.63E-10
je,1554,7.27E-10
je,1555,1.46E-10
je,1556,0
je,1557,1.26E-10
je,1558,9.33E-10
je,1559,1.28E-09
je,1560,1.90E-11
je,1561,0
je,1562,3.20E-10
je,1563,2.21E-11
je,1564,4.77E-11
je,1565,4.92E-11
je,1566,3.47E-11
je,1567,3.16E-11
je,1568,0
je,1569,7.33E-11
je,1570,3.71E-11
je,1571,6.35E-10
je,1572,1.25E-10
je,1573,9.91E-11
je,1574,4.10E-11
je,1575,1.82E-10
je,1576,6.24E-11
je,1577,1.65E-11
je,1578,4.28E-11
je,1579,2.77E-11
je,1580,1.98E-10
je,1581,4.84E-11
je,1582,6.60E-11
je,1583,3.00E-12
je,1584,1.83E-10
je,1585,9.29E-11
je,1586,1.14E-10
je,1587,2.04E-11
je,1588,2.12E-10
je,1589,1.22E-10
je,1590,6.66E-10
je,1591,2.95E-10
je,1592,1.66E-10
je,1593,1.77E-10
je,1594,8.57E-11
je,1595,1.39E-10
je,1596,1.42E-11
je,1597,5.37E-11
je,1598,2.12E-11
je,1599,5.29E-11
je,1600,4.78E-10
je,1601,1.83E-10
je,1602,9.26E-11
je,1603,7.38E-11
je,1604,2.01E-10
je,1605,2.28E-10
je,1606,6.01E-11
je,1607,2.27E-10
je,1608,1.55E-10
je,1609,6.24E-10
je,1610,3.75E-10
je,1611,9.31E-11
je,1612,2.57E-10
je,1613,7.05E-10
je,1614,8.06E-11
je,1615,2.86E-10
je,1616,1.06E-10
je,1617,9.13E-10
je,1618,1.13E-10
je,1619,9.25E-11
je,1620,6.54E-10
je,1621,3.65E-10
je,1622,9.37E-11
je,1623,2.44E-10
je,1624,7.53E-10
je,1625,1.40E-10
je,1626,3.73E-10
je,1627,1.31E-09
je,1628,9.54E-10
je,1629,1.34E-09
je,1630,1.09E-10
je,1631,2.73E-09
je,1632,1.50E-09
je,1633,2.28E-09
je,1634,4.18E-09
je,1635,3.33E-09
je,1636,2.48E-09
je,1637,3.65E-09
je,1638,3.52E-09
je,1639,3.39E-09
je,1640,6.49E-09
je,1641,5.72E-09
je,1642,6.26E-09
je,1643,6.85E-09
je,1644,7.23E-09
je,1645,6.98E-09
je,1646,8.54E-09
je,1647,6.55E-09
je,1648,7.26E-09
je,1649,6.79E-09
je,1650,6.08E-09
je,1651,7.24E-09
je,1652,3.96E-09
je,1653,5.28E-09
je,1654,7.21E-09
je,1655,5.27E-09
je,1656,6.65E-09
je,1657,7.54E-09
je,1658,6.74E-09
je,1659,8.70E-09
je,1660,7.29E-09
je,1661,8.54E-09
je,1662,6.82E-09
je,1663,4.05E-09
je,1664,5.54E-09
je,1665,5.35E-09
je,1666,6.05E-09
je,1667,6.39E-09
je,1668,9.12E-09
je,1669,5.49E-09
je,1670,7.47E-09
je,1671,6.40E-09
je,1672,4.80E-09
je,1673,7.07E-09
je,1674,5.86E-09
je,1675,7.25E-09
je,1676,5.10E-09
je,1677,7.56E-09
je,1678,7.69E-09
je,1679,5.37E-09
je,1680,9.68E-09
je,1681,5.57E-09
je,1682,6.00E-09
je,1683,8.59E-09
je,1684,1.01E-08
je,1685,6.64E-09
je,1686,3.94E-09
je,1687,9.21E-09
je,1688,5.24E-09
je,1689,7.59E-09
je,1690,7.22E-09
je,1691,6.54E-09
je,1692,7.46E-09
je,1693,5.18E-09
je,1694,8.13E-09
je,1695,4.82E-09
je,1696,7.13E-09
je,1697,5.65E-09
je,1698,5.51E-09
je,1699,7.64E-09
je,1700,5.42E-09
jo,1476,0
jo,1477,0
jo,1478,0
jo,1479,0
jo,1480,7.08E-11
jo,1481,8.70E-11
jo,1482,1.13E-11
jo,1483,1.52E-11
jo,1484,0
jo,1485,1.91E-11
jo,1486,1.95E-09
jo,1487,0
jo,1489,1.36E-09
jo,1490,5.07E-11
jo,1491,0
jo,1492,1.51E-09
jo,1493,5.41E-10
jo,1494,2.66E-09
jo,1495,7.42E-12
jo,1496,0
jo,1497,2.29E-09
jo,1498,1.16E-09
jo,1499,3.47E-09
jo,1500,9.22E-10
jo,1502,1.26E-09
jo,1503,0
jo,1504,0
jo,1506,3.55E-10
jo,1507,1.24E-11
jo,1508,3.04E-10
jo,1509,2.33E-09
jo,1510,6.21E-12
jo,1511,0
jo,1513,0
jo,1514,3.04E-10
jo,1515,0
jo,1516,2.90E-11
jo,1517,0
jo,1518,1.06E-10
jo,1519,4.97E-11
jo,1520,0
jo,1521,2.47E-10
jo,1523,6.74E-09
jo,1524,0
jo,1525,6.60E-11
jo,1526,6.41E-11
jo,1527,2.03E-11
jo,1528,1.78E-10
jo,1529,0
jo,1530,2.81E-10
jo,1531,5.52E-10
jo,1532,1.56E-11
jo,1533,4.60E-11
jo,1534,2.78E-10
jo,1535,0
jo,1536,5.71E-11
jo,1537,8.30E-11
jo,1538,5.53E-11
jo,1539,0
jo,1540,2.19E-11
jo,1541,3.20E-11
jo,1542,4.64E-11
jo,1543,2.48E-11
jo,1544,0
jo,1545,2.71E-11
jo,1546,0
jo,1547,4.96E-10
jo,1548,1.27E-11
jo,1549,9.89E-11
jo,1550,2.81E-11
jo,1551,5.46E-10
jo,1552,2.44E-10
jo,1553,3.27E-10
jo,1554,3.73E-10
jo,1555,3.77E-10
jo,1556,3.73E-11
jo,1557,1.26E-10
jo,1558,1.83E-10
jo,1559,1.87E-09
jo,1560,4.76E-11
jo,1561,5.07E-12
jo,1562,1.28E-09
jo,1563,2.21E-11
jo,1564,2.39E-11
jo,1565,1.34E-10
jo,1566,1.27E-10
jo,1567,4.51E-12
jo,1568,2.30E-11
jo,1569,3.67E-11
jo,1570,5.29E-12
jo,1571,1.76E-10
jo,1572,8.15E-11
jo,1573,1.27E-10
jo,1574,2.39E-11
jo,1575,9.37E-11
jo,1576,4.68E-11
jo,1577,8.23E-12
jo,1578,4.28E-11
jo,1579,2.77E-11
jo,1580,1.34E-10
jo,1581,3.46E-11
jo,1582,5.87E-11
jo,1583,6.00E-12
jo,1584,1.91E-10
jo,1585,1.03E-11
jo,1586,5.71E-11
jo,1587,0
jo,1588,1.11E-10
jo,1589,1.74E-11
jo,1590,1.65E-10
jo,1591,4.09E-10
jo,1592,1.38E-11
jo,1593,9.82E-11
jo,1594,2.06E-10
jo,1595,6.62E-11
jo,1596,6.37E-11
jo,1597,3.04E-10
jo,1598,5.66E-11
jo,1599,4.63E-11
jo,1600,1.35E-09
jo,1601,2.80E-10
jo,1602,6.62E-11
jo,1603,5.53E-11
jo,1604,5.05E-10
jo,1605,1.09E-10
jo,1606,6.76E-11
jo,1607,1.68E-10
jo,1608,1.99E-10
jo,1609,7.46E-10
jo,1610,2.97E-10
jo,1611,7.16E-11
jo,1612,4.90E-10
jo,1613,5.72E-10
jo,1614,1.70E-10
jo,1615,4.45E-10
jo,1616,4.41E-11
jo,1617,5.65E-10
jo,1618,1.39E-10
jo,1619,7.71E-11
jo,1620,4.28E-10
jo,1621,2.84E-10
jo,1622,1.29E-10
jo,1623,2.00E-10
jo,1624,3.99E-10
jo,1625,9.31E-11
jo,1626,1.77E-10
jo,1627,2.50E-09
jo,1628,1.54E-09
jo,1629,9.79E-10
jo,1630,1.96E-10
jo,1631,1.38E-09
jo,1632,1.32E-09
jo,1633,2.29E-09
jo,1634,2.57E-09
jo,1635,3.39E-09
jo,1636,3.20E-09
jo,1637,2.52E-09
jo,1638,3.01E-09
jo,1639,4.30E-09
jo,1640,4.46E-09
jo,1641,3.74E-09
jo,1642,3.06E-09
jo,1643,6.54E-09
jo,1644,4.86E-09
jo,1645,4.66E-09
jo,1646,7.98E-09
jo,1647,6.29E-09
jo,1648,5.39E-09
jo,1649,5.05E-09
jo,1650,5.27E-09
jo,1651,4.72E-09
jo,1652,3.40E-09
jo,1653,4.55E-09
jo,1654,5.32E-09
jo,1655,4.15E-09
jo,1656,5.07E-09
jo,1657,5.23E-09
jo,1658,4.81E-09
jo,1659,4.73E-09
jo,1660,4.48E-09
jo,1661,3.85E-09
jo,1662,5.43E-09
jo,1663,4.68E-09
jo,1664,4.01E-09
jo,1665,5.35E-09
jo,1666,3.81E-09
jo,1667,6.80E-09
jo,1668,8.46E-09
jo,1669,6.33E-09
jo,1670,4.23E-09
jo,1671,4.61E-09
jo,1672,3.70E-09
jo,1673,6.04E-09
jo,1674,5.75E-09
jo,1675,5.98E-09
jo,1676,4.46E-09
jo,1677,5.86E-09
jo,1678,5.26E-09
jo,1679,4.39E-09
jo,1680,5.06E-09
jo,1681,3.91E-09
jo,1682,4.22E-09
jo,1683,6.42E-09
jo,1684,4.81E-09
jo,1685,4.13E-09
jo,1686,5.53E-09
jo,1687,4.49E-09
jo,1688,4.41E-09
jo,1689,4.36E-09
jo,1690,4.73E-09
jo,1691,4.44E-09
jo,1692,4.05E-09
